Year,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
DS_Dur_WS,221.0,168.0,175.0,170.0,316.0,172.0,226.0,242.0,132.0,198.0,201.0,145.0,165.0,224.0,163.0,181.0,208.0,235.0,192.0,190.0,184.0,176.0,224.0,162.0,66.0,160.0,221.0,140.0,170.0,186.0,174.0,143.0,137.0,246.0,240.0,206.0,119.0,225.0,239.0,249.0,187.0,198.0,189.0,171.0,154.0,198.0,131.0,228.0,189.0,134.0,227.0,186.0,257.0,133.0,207.0,184.0,247.0,193.0,143.0,251.0,178.0,239.0,183.0,248.0
DS_No_Flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA_Tim,2.0,nan,18.0,nan,10.0,26.0,9.0,44.0,73.0,nan,11.0,11.0,nan,40.0,44.0,nan,21.0,11.0,15.0,22.0,43.0,11.0,6.0,27.0,9.0,0.0,0.0,50.0,24.0,13.0,28.0,29.0,nan,nan,20.0,29.0,nan,nan,22.0,30.0,25.0,3.0,68.0,35.0,nan,nan,8.0,nan,27.0,29.0,nan,41.0,nan,19.0,38.0,44.0,19.0,3.0,13.0,23.0,5.0,nan,0.0,25.0
FA_Mag,29.998657344320915,nan,36.99974516715735,nan,15.038259958913422,37.0405139944177,151.02044965310986,41.99884032386803,15.00777903126652,nan,27.00016800069862,1179.977582456911,nan,268.9938950212974,39.99971206901473,nan,29.961139190615658,28.941436202591493,29.992481270675537,59.12003676986959,83.98649383644054,49.99920933023672,59.98615128927855,53.996285787143705,36.99903308247593,10.01787219569726,9.298649570889175,41.996350627664235,289.98084799823937,30.034993573558562,171.99987456845162,259.98726896172553,nan,nan,54.99648850424747,42.992039393839505,nan,nan,205.97053965272946,32.99290230497568,55.99601999163529,15.981330687866974,195.99102113921967,23.99922000637182,nan,nan,101.99349178144091,nan,56.98863552403327,99.9832484959163,nan,59.99976651370598,nan,34.99973819462239,92.80039475036367,30.59630400787045,68.50105570070899,23.705720317334887,44.1042538686484,419.97784479497693,46.02147404168284,nan,14.596920739196536,18.866352893368184
Wet_Tim,51.0,58.0,95.0,35.0,59.0,132.0,73.0,78.0,96.0,39.0,103.0,52.0,30.0,52.0,81.0,33.0,55.0,61.0,68.0,31.0,52.0,61.0,32.0,82.0,59.0,38.0,68.0,95.0,30.0,57.0,38.0,44.0,27.0,29.0,103.0,66.0,46.0,37.0,89.0,145.0,85.0,64.0,101.0,85.0,67.0,58.0,90.0,48.0,97.0,96.0,47.0,66.0,63.0,63.0,72.0,66.0,75.0,72.0,89.0,48.0,104.0,44.0,117.0,48.0
FA_Dur,4.0,nan,2.0,nan,4.0,2.0,3.0,6.0,5.0,nan,3.0,5.0,nan,3.0,4.0,nan,2.0,3.0,3.0,7.0,8.0,3.0,3.0,5.0,2.0,10.0,4.0,3.0,4.0,8.0,6.0,2.0,nan,nan,9.0,2.0,nan,nan,6.0,5.0,3.0,7.0,5.0,2.0,nan,nan,2.0,nan,2.0,3.0,nan,5.0,nan,4.0,3.0,4.0,4.0,7.0,4.0,7.0,1.0,nan,10.0,4.0
Wet_BFL_Mag_10,130.2,73.2,140.5,36.0,128.4,62.400000000000006,174.4,32.0,47.0,36.0,68.8,41.0,70.5,80.4,91.5,37.0,50.2,126.6,98.5,52.4,39.7,134.8,146.20000000000002,31.0,27.8,7.4,137.4,30.8,65.19999999999999,22.0,149.0,157.0,79.0,54.2,230.5,28.1,16.6,37.0,22.0,15.0,33.0,78.3,25.0,95.5,106.0,154.2,286.2,47.7,68.0,34.0,118.30000000000001,92.0,128.70000000000002,57.54,128.8,37.379999999999995,70.28,19.360000000000003,77.15,68.49,51.2,36.52,9.739,53.65
Wet_BFL_Mag_50,543.0,180.0,373.5,82.0,731.0,145.0,787.5,145.0,211.0,132.0,284.0,147.0,102.0,657.0,219.0,189.5,161.0,745.0,424.0,250.0,140.5,410.0,440.5,420.0,64.0,11.0,321.0,132.0,191.0,114.5,435.0,659.0,209.5,140.0,572.0,158.5,210.0,122.0,94.0,312.0,90.0,248.5,59.0,377.0,274.0,398.0,731.0,395.0,390.0,133.0,253.5,288.5,313.0,181.0,804.0,71.5,241.0,89.2,211.5,297.0,220.5,76.4,82.45,109.5
Wet_BFL_Dur,123.0,195.0,96.0,172.0,89.0,103.0,114.0,107.0,91.0,189.0,75.0,141.0,86.0,49.0,116.0,170.0,117.0,94.0,94.0,149.0,148.0,125.0,152.0,97.0,139.0,196.0,137.0,129.0,178.0,124.0,161.0,169.0,192.0,153.0,62.0,102.0,64.0,142.0,154.0,35.0,120.0,184.0,111.0,132.0,172.0,88.0,109.0,148.0,107.0,63.0,132.0,148.0,90.0,193.0,129.0,142.0,77.0,149.0,162.0,132.0,96.0,149.0,70.0,86.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007,18930.000000000007
Peak_Dur_5,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998,13509.999999999998
Peak_Dur_10,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007,11456.000000000007
Peak_Dur_20,1.0,1.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,nan,nan,1.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_20,1.0,1.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_20,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0,7736.0
Peak_Dur_50,4.0,5.0,2.0,nan,7.0,nan,5.0,nan,1.0,nan,nan,nan,1.0,4.0,3.0,nan,nan,5.0,5.0,5.0,nan,1.0,7.0,6.0,nan,nan,nan,nan,1.0,nan,5.0,4.0,nan,nan,5.0,nan,nan,nan,1.0,nan,nan,4.0,nan,7.0,2.0,3.0,5.0,2.0,nan,nan,2.0,5.0,2.0,nan,4.0,nan,1.0,nan,nan,2.0,nan,nan,nan,nan
Peak_Fre_50,2.0,3.0,1.0,nan,4.0,nan,4.0,nan,1.0,nan,nan,nan,1.0,1.0,1.0,nan,nan,3.0,2.0,3.0,nan,1.0,3.0,4.0,nan,nan,nan,nan,1.0,nan,3.0,3.0,nan,nan,1.0,nan,nan,nan,1.0,nan,nan,2.0,nan,4.0,1.0,1.0,5.0,2.0,nan,nan,2.0,4.0,1.0,nan,3.0,nan,1.0,nan,nan,2.0,nan,nan,nan,nan
Peak_50,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0
Dur_2,14.0,16.0,9.0,1.0,15.0,3.0,22.0,6.0,7.0,4.0,3.0,5.0,3.0,14.0,3.0,5.0,2.0,11.0,14.0,9.0,2.0,9.0,18.0,14.0,2.0,nan,9.0,1.0,6.0,2.0,11.0,29.0,5.0,4.0,14.0,nan,1.0,5.0,3.0,nan,nan,12.0,1.0,20.0,10.0,10.0,24.0,10.0,4.0,nan,7.0,15.0,7.0,3.0,17.0,nan,6.0,nan,3.0,11.0,5.0,4.0,nan,2.0
Fre_2,4.0,7.0,4.0,1.0,5.0,2.0,8.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,6.0,5.0,1.0,nan,5.0,1.0,2.0,1.0,4.0,12.0,2.0,2.0,4.0,nan,1.0,4.0,2.0,nan,nan,7.0,1.0,6.0,7.0,3.0,7.0,6.0,2.0,nan,4.0,5.0,4.0,3.0,6.0,nan,2.0,nan,2.0,4.0,3.0,3.0,nan,2.0
High_2,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
Dur_5,29.0,34.0,22.0,5.0,37.0,13.0,55.0,13.0,12.0,13.0,9.0,22.0,8.0,24.0,9.0,14.0,9.0,34.0,24.0,20.0,4.0,18.0,35.0,29.0,5.0,nan,22.0,6.0,16.0,4.0,35.0,60.0,19.0,9.0,27.0,7.0,13.0,15.0,6.0,1.0,6.0,28.0,5.0,35.0,29.0,21.0,46.0,28.0,10.0,5.0,22.0,29.0,18.0,13.0,52.0,7.0,11.0,2.0,14.0,23.0,10.0,9.0,2.0,10.0
Fre_5,6.0,7.0,7.0,2.0,6.0,4.0,10.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,6.0,4.0,8.0,4.0,6.0,3.0,3.0,8.0,7.0,1.0,nan,7.0,4.0,5.0,1.0,8.0,13.0,6.0,4.0,4.0,3.0,7.0,5.0,2.0,1.0,3.0,7.0,1.0,4.0,7.0,5.0,5.0,5.0,4.0,2.0,8.0,6.0,6.0,5.0,10.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0
High_5,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971,971.6999999999971
Dur_10,65.0,47.0,44.0,14.0,55.0,26.0,76.0,21.0,23.0,35.0,27.0,43.0,14.0,41.0,21.0,53.0,24.0,60.0,41.0,51.0,18.0,47.0,76.0,47.0,10.0,nan,47.0,24.0,37.0,15.0,71.0,100.0,44.0,20.0,41.0,20.0,25.0,42.0,15.0,12.0,15.0,53.0,11.0,50.0,54.0,38.0,72.0,56.0,40.0,10.0,38.0,49.0,31.0,42.0,101.0,17.0,24.0,12.0,33.0,42.0,23.0,15.0,8.0,18.0
Fre_10,5.0,4.0,8.0,6.0,4.0,4.0,7.0,4.0,5.0,7.0,7.0,7.0,3.0,7.0,5.0,7.0,5.0,5.0,5.0,6.0,2.0,6.0,10.0,7.0,2.0,nan,6.0,4.0,9.0,6.0,9.0,7.0,9.0,6.0,6.0,6.0,3.0,6.0,4.0,4.0,3.0,7.0,2.0,5.0,6.0,5.0,7.0,7.0,8.0,2.0,5.0,7.0,6.0,10.0,6.0,3.0,4.0,4.0,7.0,5.0,5.0,3.0,3.0,3.0
High_10,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
