Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
DS_Dur_WS,195.0,131.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205.0,164.0,166.0,137.0,168.0,188.0,153.0,176.0,170.0,173.0,209.0,59.0,118.0,217.0,134.0,150.0,152.0,176.0,235.0,221.0,209.0,158.0,182.0,158.0,171.0,228.0,73.0,181.0,165.0,182.0,142.0,167.0,214.0,150.0
DS_No_Flow,176.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174.0,122.0,122.0,137.0,166.0,185.0,42.0,90.0,40.0,144.0,39.0,0.0,65.0,124.0,95.0,150.0,152.0,176.0,201.0,192.0,209.0,155.0,178.0,98.0,137.0,130.0,0.0,71.0,130.0,182.0,142.0,167.0,199.0,150.0
FA_Tim,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.0,48.0,53.0,nan,nan,nan,46.0,36.0,57.0,59.0,26.0,1.0,13.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.0,48.0,51.0,nan,nan,42.0,nan,nan,nan,nan
FA_Mag,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.20439800795206,8.15918506900259,4.781726003734747,nan,nan,nan,3.5520359696448542,1.919063689730415,2.2559497982502053,4.553694687150174,8.656795698840659,14.989545242424104,2.14818293991939,2.036929410117231,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.991296853821291,12.985813896175772,6.250996598213207,nan,nan,2.556412044517582,nan,nan,nan,nan
Wet_Tim,37.0,98.0,43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,95.0,80.0,75.0,53.0,52.0,84.0,53.0,93.0,111.0,76.0,107.0,37.0,36.0,118.0,43.0,46.0,60.0,81.0,141.0,125.0,88.0,68.0,90.0,102.0,63.0,96.0,21.0,111.0,68.0,58.0,30.0,74.0,73.0
FA_Dur,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,2.0,19.0,nan,nan,nan,5.0,18.0,6.0,22.0,3.0,2.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,16.0,4.0,nan,nan,16.0,nan,nan,nan,nan
Wet_BFL_Mag_10,2.3,13.0,6.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.515,10.0,8.2,2.6,1.9,0.0,3.6000000000000005,5.0,5.14,3.9,4.2,50.1,14.5,3.8,7.380000000000001,2.46,1.4,1.56,0.343,0.915,1.01,2.9,1.5,8.16,7.0,9.43,20.0,7.120000000000001,5.63,5.46,1.6920000000000002,1.72,0.769,2.87
Wet_BFL_Mag_50,5.7,39.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.7,28.0,12.0,10.0,3.0,1.2,47.5,10.0,19.0,7.3,12.0,74.0,19.0,6.9,15.5,4.7,2.7,4.3,2.2,5.0,4.300000000000001,9.5,3.3,25.0,23.0,55.0,80.0,13.0,15.0,11.0,7.24,6.83,3.5,8.26
Wet_BFL_Dur,181.0,121.0,201.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166.0,83.0,108.0,153.0,146.0,187.0,108.0,171.0,133.0,131.0,121.0,132.0,156.0,214.0,48.0,199.0,200.0,167.0,164.0,40.0,62.0,165.0,166.0,139.0,86.0,58.0,161.0,175.0,94.0,139.0,179.0,191.0,130.0,159.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan
Peak_2,678.3399999999996,678.3399999999996,678.3399999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996,678.3399999999996
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan
Peak_5,467.59999999999974,467.59999999999974,467.59999999999974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974,467.59999999999974
Peak_Dur_10,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan
Peak_10,391.4000000000002,391.4000000000002,391.4000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002,391.4000000000002
Peak_Dur_20,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,7.0,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_20,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,4.0,nan,nan,nan,nan,nan,nan,nan
Peak_20,255.2000000000001,255.2000000000001,255.2000000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001,255.2000000000001
Peak_Dur_50,1.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,10.0,nan,6.0,nan,4.0,46.0,1.0,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2.0,8.0,47.0,nan,1.0,nan,4.0,3.0,2.0,4.0
Peak_Fre_50,1.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,3.0,nan,3.0,nan,2.0,7.0,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,5.0,7.0,nan,1.0,nan,2.0,2.0,2.0,3.0
Peak_50,112.0,112.0,112.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
Dur_2,1.0,28.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,2.0,nan,nan,nan,17.0,nan,9.0,2.0,8.0,64.0,4.0,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,6.0,3.0,18.0,78.0,nan,1.0,nan,7.0,4.0,2.0,6.0
Fre_2,1.0,7.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,nan,nan,nan,7.0,nan,4.0,2.0,4.0,8.0,2.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,5.0,6.0,nan,1.0,nan,3.0,2.0,2.0,3.0
High_2,82.0,82.0,82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
Dur_5,2.0,53.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,13.0,1.0,nan,nan,72.0,8.0,25.0,4.0,23.0,135.0,9.0,2.0,20.0,nan,nan,1.0,nan,nan,nan,4.0,nan,26.0,9.0,46.0,142.0,2.0,8.0,8.0,16.0,11.0,5.0,11.0
Fre_5,1.0,5.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,4.0,1.0,nan,nan,4.0,4.0,4.0,2.0,5.0,4.0,2.0,1.0,4.0,nan,nan,1.0,nan,nan,nan,2.0,nan,8.0,3.0,4.0,5.0,1.0,3.0,6.0,5.0,4.0,2.0,6.0
High_5,45.0,45.0,45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
Dur_10,8.0,104.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83.0,35.0,4.0,nan,nan,111.0,23.0,51.0,9.0,64.0,160.0,53.0,5.0,45.0,2.0,1.0,2.0,nan,2.0,nan,11.0,nan,94.0,44.0,86.0,173.0,38.0,24.0,27.0,36.0,25.0,10.0,34.0
Fre_10,4.0,5.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,4.0,2.0,nan,nan,3.0,6.0,3.0,4.0,3.0,4.0,9.0,3.0,2.0,2.0,1.0,2.0,nan,2.0,nan,3.0,nan,9.0,7.0,4.0,4.0,6.0,6.0,6.0,9.0,4.0,5.0,8.0
High_10,23.0,23.0,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
Dur_20,28.0,159.0,101.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,142.0,107.0,78.0,3.0,nan,130.0,82.0,125.0,33.0,112.0,228.0,183.0,43.0,93.0,21.0,7.0,12.0,nan,19.0,4.0,71.0,2.0,144.0,86.0,136.0,211.0,153.0,73.0,84.0,66.0,89.0,23.0,78.0
Fre_20,8.0,3.0,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,4.0,8.0,1.0,nan,3.0,8.0,3.0,5.0,7.0,7.0,4.0,7.0,5.0,6.0,4.0,3.0,nan,5.0,2.0,8.0,1.0,6.0,7.0,4.0,3.0,5.0,4.0,6.0,8.0,6.0,4.0,10.0
High_20,11.0,11.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
