Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
DS_Dur_WS,100.0,155.0,154.0,165.0,111.0,175.0,213.0,162.0,102.0,nan,nan,141.0,93.0,203.0,183.0,186.0,189.0,121.0,193.0,nan,nan,nan,191.0,140.0,193.0,442.0,127.0,191.0,149.0,60.0,182.0,263.0,76.0,68.0,130.0,149.0,124.0,130.0,188.0,182.0,153.0,195.0,nan,nan,143.0,149.0,235.0,116.0,124.0,147.0,nan,nan,nan,nan,nan
DS_No_Flow,75.0,155.0,154.0,160.0,0.0,149.0,120.0,161.0,102.0,nan,nan,141.0,91.0,203.0,183.0,186.0,183.0,95.0,193.0,nan,nan,nan,182.0,140.0,190.0,319.0,122.0,163.0,0.0,0.0,33.0,33.0,0.0,0.0,70.0,91.0,124.0,130.0,186.0,103.0,153.0,173.0,nan,nan,127.0,149.0,156.0,111.0,124.0,147.0,nan,nan,nan,nan,nan
FA_Tim,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0,nan,58.0,40.0,4.0,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan,nan,nan
FA_Mag,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.148140637120554,nan,2.7901147714675574,5.018211912099255,3.42802430342182,nan,nan,3.718650932291279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.9724531532873515,nan,nan,nan,nan,nan,nan,nan
Wet_Tim,48.0,79.0,44.0,78.0,53.0,101.0,62.0,153.0,47.0,55.0,nan,71.0,42.0,49.0,69.0,46.0,54.0,59.0,98.0,77.0,nan,nan,73.0,52.0,94.0,117.0,302.0,94.0,72.0,116.0,6.0,84.0,110.0,49.0,43.0,36.0,49.0,26.0,37.0,43.0,137.0,50.0,83.0,nan,85.0,40.0,42.0,119.0,32.0,29.0,60.0,nan,65.0,nan,nan
FA_Dur,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,5.0,7.0,12.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,nan,nan,nan,nan,nan,nan,nan
Wet_BFL_Mag_10,0.1,0.8,0.060000000000000143,0.0,0.0,0.4,0.2,1.34,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.48200000000000015,0.0,nan,nan,0.08600000000000002,0.0,0.0,0.0,0.0,0.0,0.07,1.5,1.5,1.3,1.2600000000000002,2.92,1.6,1.4,0.75,0.57,0.0,0.0,0.51,0.0,0.47,nan,0.942,0.0,0.0,1.4,0.0,0.0,0.12,nan,0.0,nan,nan
Wet_BFL_Mag_50,0.5,1.5,0.9,0.7,0.2,0.4,0.3,2.5,0.3,0.6,nan,0.4,0.0,0.2,0.2,0.8,0.0,0.2,2.2,0.32,nan,nan,0.46,0.16,0.17,0.24000000000000002,0.0,0.635,1.9,5.35,2.6,1.8,7.8,4.0,2.3,1.7,1.2,0.985,0.75,0.42,1.7,0.92,8.65,nan,1.7,0.835,0.54,4.5,0.87,0.61,0.48,nan,0.37,nan,nan
Wet_BFL_Dur,166.0,94.0,117.0,102.0,277.0,27.0,66.0,35.0,97.0,101.0,nan,91.0,130.0,139.0,126.0,91.0,18.0,144.0,67.0,82.0,nan,nan,109.0,112.0,103.0,20.0,22.0,60.0,251.0,34.0,149.0,103.0,49.0,43.0,139.0,135.0,127.0,182.0,99.0,101.0,47.0,133.0,64.0,nan,80.0,128.0,79.0,73.0,158.0,132.0,101.0,nan,262.0,nan,nan
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,nan,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,nan,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,159.77999999999997,nan,nan
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,nan,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,nan,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,136.3499999999999,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,3.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,nan,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,nan,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,86.19999999999996,nan,nan
Peak_Dur_20,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,13.0,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,12.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_Fre_20,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_20,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,nan,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,nan,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,42.60000000000003,nan,nan
Peak_Dur_50,nan,21.0,1.0,3.0,1.0,1.0,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,17.0,nan,nan,nan,nan,nan,nan,1.0,2.0,12.0,37.0,103.0,8.0,23.0,104.0,6.0,5.0,8.0,nan,2.0,nan,nan,7.0,nan,59.0,nan,12.0,nan,nan,35.0,nan,nan,1.0,nan,5.0,nan,nan
Peak_Fre_50,nan,4.0,1.0,2.0,1.0,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,1.0,2.0,6.0,8.0,6.0,6.0,6.0,8.0,2.0,3.0,4.0,nan,1.0,nan,nan,2.0,nan,3.0,nan,4.0,nan,nan,5.0,nan,nan,1.0,nan,5.0,nan,nan
Peak_50,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,nan,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,nan,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,nan,nan
Dur_2,nan,15.0,nan,2.0,1.0,nan,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,7.0,nan,nan,nan,nan,nan,nan,nan,2.0,9.0,25.0,92.0,6.0,17.0,86.0,4.0,4.0,7.0,nan,1.0,nan,nan,3.0,nan,48.0,nan,10.0,nan,nan,29.0,nan,nan,nan,nan,5.0,nan,nan
Fre_2,nan,4.0,nan,1.0,1.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,2.0,6.0,10.0,6.0,5.0,4.0,11.0,1.0,3.0,3.0,nan,1.0,nan,nan,1.0,nan,5.0,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,5.0,nan,nan
High_2,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,nan,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,nan,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,7.743999999999869,nan,nan
Dur_5,1.0,36.0,2.0,7.0,2.0,6.0,nan,13.0,1.0,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,26.0,2.0,nan,nan,1.0,nan,nan,1.0,3.0,26.0,96.0,139.0,35.0,42.0,153.0,76.0,22.0,25.0,6.0,5.0,1.0,nan,17.0,14.0,86.0,nan,38.0,3.0,3.0,58.0,nan,nan,2.0,nan,8.0,nan,nan
Fre_5,1.0,5.0,1.0,2.0,2.0,2.0,nan,5.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,6.0,1.0,nan,nan,1.0,nan,nan,1.0,2.0,8.0,7.0,10.0,10.0,6.0,10.0,5.0,9.0,8.0,5.0,3.0,1.0,nan,3.0,5.0,4.0,nan,7.0,2.0,2.0,8.0,nan,nan,1.0,nan,6.0,nan,nan
High_5,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,nan,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,nan,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,nan,nan
Dur_10,5.0,72.0,9.0,16.0,4.0,8.0,nan,33.0,4.0,5.0,nan,nan,nan,4.0,2.0,7.0,4.0,2.0,47.0,4.0,nan,nan,29.0,nan,1.0,4.0,4.0,48.0,123.0,218.0,183.0,63.0,180.0,207.0,106.0,62.0,25.0,16.0,6.0,4.0,29.0,44.0,125.0,nan,79.0,12.0,8.0,104.0,nan,5.0,5.0,nan,16.0,nan,nan
Fre_10,4.0,5.0,3.0,4.0,4.0,2.0,nan,4.0,3.0,3.0,nan,nan,nan,2.0,1.0,5.0,1.0,2.0,3.0,2.0,nan,nan,4.0,nan,1.0,1.0,1.0,10.0,9.0,10.0,4.0,10.0,9.0,10.0,7.0,8.0,6.0,7.0,5.0,3.0,2.0,5.0,6.0,nan,9.0,6.0,3.0,5.0,nan,4.0,2.0,nan,10.0,nan,nan
High_10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,nan,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,nan,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,nan,nan
Dur_20,23.0,135.0,77.0,44.0,32.0,25.0,16.0,76.0,16.0,26.0,nan,30.0,2.0,15.0,15.0,41.0,16.0,18.0,100.0,10.0,2.0,nan,45.0,1.0,4.0,11.0,5.0,72.0,157.0,346.0,240.0,176.0,271.0,283.0,229.0,165.0,119.0,115.0,50.0,10.0,72.0,87.0,158.0,nan,145.0,67.0,43.0,156.0,78.0,31.0,20.0,nan,37.0,nan,nan
Fre_20,5.0,4.0,6.0,3.0,10.0,8.0,5.0,5.0,4.0,6.0,nan,3.0,1.0,3.0,1.0,5.0,4.0,4.0,5.0,2.0,2.0,nan,3.0,1.0,1.0,4.0,2.0,7.0,6.0,1.0,2.0,2.0,5.0,5.0,3.0,2.0,6.0,6.0,7.0,4.0,4.0,5.0,3.0,nan,2.0,5.0,6.0,6.0,10.0,3.0,5.0,nan,9.0,nan,nan
High_20,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,nan,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,nan,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,nan,nan
