Year,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
FA_Dur,nan,3.0,5.0,3.0,6.0,nan,4.0,10.0,3.0,8.0,6.0,nan,nan,3.0,nan,2.0,2.0,2.0,nan,nan,nan,4.0,9.0,3.0,nan,1.0,nan,2.0,5.0,nan,nan,nan,4.0,nan,3.0,2.0,3.0,nan,nan,nan,nan,3.0,4.0,nan,nan,2.0,3.0,nan,nan,3.0,3.0,nan,nan,nan,nan
Wet_BFL_Mag_10,12.0,16.700000000000003,12.0,17.0,26.6,22.0,27.0,nan,23.0,33.0,23.6,21.0,21.3,28.0,26.0,nan,10.0,13.8,19.0,20.0,18.0,24.0,54.0,53.0,25.0,22.0,nan,nan,12.8,13.3,8.0,9.8,15.0,nan,42.0,45.699999999999996,40.0,36.0,37.8,25.0,12.0,15.0,15.100000000000001,17.0,24.0,42.800000000000004,nan,13.0,14.0,17.0,49.0,nan,14.0,13.0,10.0
Wet_BFL_Mag_50,17.0,54.5,37.5,34.0,38.0,46.5,137.0,nan,97.0,44.0,68.5,41.0,61.0,56.0,97.0,nan,15.0,34.0,47.0,42.0,31.0,86.0,124.0,77.0,51.0,81.0,nan,nan,46.0,24.5,20.0,12.0,58.0,nan,95.0,94.0,64.0,77.0,99.0,37.0,22.0,40.0,32.5,40.0,51.0,124.0,nan,25.0,26.0,37.5,112.5,nan,18.0,19.5,12.0
Wet_BFL_Dur,164.0,98.0,162.0,82.0,197.0,88.0,71.0,nan,88.0,181.0,114.0,122.0,74.0,113.0,65.0,nan,105.0,119.0,67.0,198.0,81.0,145.0,68.0,63.0,72.0,130.0,nan,nan,129.0,84.0,123.0,217.0,119.0,nan,119.0,98.0,193.0,98.0,79.0,126.0,73.0,89.0,102.0,108.0,70.0,79.0,nan,89.0,99.0,98.0,102.0,nan,209.0,134.0,230.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004,438.08000000000004
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan
Peak_5,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998,371.1999999999998
Peak_Dur_10,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan
Peak_Fre_10,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan
Peak_10,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6,327.6
Peak_Dur_20,nan,nan,2.0,nan,2.0,nan,5.0,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,6.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,18.0,nan,nan,nan,nan
Peak_Fre_20,nan,nan,1.0,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan
Peak_20,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0
Peak_Dur_50,nan,nan,41.0,nan,71.0,nan,67.0,nan,81.0,34.0,43.0,1.0,35.0,43.0,46.0,nan,nan,14.0,10.0,77.0,nan,91.0,93.0,61.0,nan,63.0,nan,nan,nan,nan,nan,nan,52.0,nan,86.0,67.0,64.0,60.0,59.0,nan,nan,nan,17.0,nan,41.0,75.0,nan,nan,nan,13.0,96.0,nan,nan,nan,nan
Peak_Fre_50,nan,nan,2.0,nan,4.0,nan,2.0,nan,2.0,6.0,4.0,1.0,1.0,2.0,2.0,nan,nan,1.0,1.0,4.0,nan,4.0,5.0,5.0,nan,5.0,nan,nan,nan,nan,nan,nan,2.0,nan,3.0,3.0,6.0,5.0,2.0,nan,nan,nan,1.0,nan,1.0,4.0,nan,nan,nan,1.0,2.0,nan,nan,nan,nan
Peak_50,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
Dur_2,nan,nan,2.0,nan,13.0,nan,32.0,nan,44.0,nan,1.0,nan,nan,nan,6.0,nan,nan,nan,nan,2.0,nan,31.0,58.0,14.0,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,46.0,15.0,12.0,26.0,21.0,nan,nan,nan,nan,nan,nan,36.0,nan,nan,nan,nan,32.0,nan,nan,nan,nan
Fre_2,nan,nan,1.0,nan,2.0,nan,2.0,nan,2.0,nan,1.0,nan,nan,nan,2.0,nan,nan,nan,nan,1.0,nan,6.0,1.0,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,3.0,2.0,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan
High_2,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0
Dur_5,nan,nan,14.0,nan,43.0,nan,59.0,nan,60.0,7.0,23.0,nan,25.0,27.0,33.0,nan,nan,nan,nan,41.0,nan,74.0,74.0,49.0,nan,36.0,nan,nan,nan,nan,nan,nan,23.0,nan,69.0,54.0,40.0,43.0,42.0,nan,nan,nan,9.0,nan,27.0,66.0,nan,nan,nan,5.0,68.0,nan,nan,nan,nan
Fre_5,nan,nan,3.0,nan,4.0,nan,4.0,nan,1.0,5.0,1.0,nan,2.0,2.0,2.0,nan,nan,nan,nan,4.0,nan,4.0,2.0,4.0,nan,4.0,nan,nan,nan,nan,nan,nan,3.0,nan,4.0,2.0,3.0,2.0,1.0,nan,nan,nan,1.0,nan,3.0,2.0,nan,nan,nan,1.0,5.0,nan,nan,nan,nan
High_5,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0
Dur_10,nan,17.0,52.0,nan,98.0,nan,74.0,nan,98.0,53.0,71.0,13.0,40.0,59.0,59.0,nan,nan,36.0,28.0,96.0,nan,118.0,113.0,81.0,3.0,102.0,nan,nan,1.0,nan,nan,nan,65.0,nan,108.0,84.0,97.0,86.0,74.0,4.0,nan,nan,31.0,nan,50.0,86.0,nan,nan,nan,26.0,115.0,nan,nan,1.0,nan
Fre_10,nan,3.0,3.0,nan,5.0,nan,3.0,nan,1.0,4.0,2.0,1.0,1.0,2.0,1.0,nan,nan,3.0,1.0,4.0,nan,3.0,6.0,9.0,1.0,6.0,nan,nan,1.0,nan,nan,nan,3.0,nan,3.0,6.0,7.0,5.0,4.0,3.0,nan,nan,2.0,nan,1.0,5.0,nan,nan,nan,1.0,2.0,nan,nan,1.0,nan
High_10,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
Dur_20,nan,87.0,91.0,33.0,146.0,58.0,113.0,50.0,141.0,112.0,132.0,62.0,78.0,121.0,78.0,1.0,nan,71.0,65.0,133.0,6.0,174.0,192.0,223.0,63.0,168.0,nan,nan,83.0,nan,12.0,nan,112.0,nan,165.0,150.0,216.0,132.0,115.0,50.0,nan,36.0,53.0,13.0,87.0,163.0,1.0,14.0,38.0,68.0,157.0,17.0,5.0,2.0,nan
Fre_20,nan,3.0,3.0,2.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,4.0,3.0,4.0,2.0,1.0,nan,3.0,3.0,5.0,2.0,8.0,9.0,4.0,2.0,2.0,nan,nan,5.0,nan,3.0,nan,8.0,nan,3.0,7.0,6.0,2.0,4.0,8.0,nan,2.0,3.0,3.0,1.0,10.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,nan
High_20,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
