Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
DS_Dur_WS,254.0,220.0,238.0,245.0,130.0,244.0,248.0,194.0,234.0,214.0,242.0,165.0,222.0,253.0,204.0,281.0,178.0,243.0,205.0,222.0,190.0,246.0,222.0,268.0,214.0,242.0,220.0,235.0,163.0,220.0,239.0,263.0,77.0,246.0,199.0,244.0,205.0,213.0,219.0,249.0,220.0,211.0,202.0,261.0,198.0,148.0,280.0,210.0,241.0,230.0,257.0,224.0,220.0,257.0,235.0,222.0,243.0,228.0,261.0,236.0,192.0,237.0,234.0,236.0
DS_No_Flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA_Tim,nan,55.0,nan,45.0,42.0,nan,nan,13.0,nan,nan,62.0,nan,13.0,36.0,nan,46.0,66.0,50.0,33.0,15.0,37.0,42.0,nan,22.0,nan,6.0,1.0,nan,nan,19.0,42.0,44.0,25.0,nan,nan,6.0,1.0,28.0,44.0,21.0,nan,25.0,29.0,nan,36.0,72.0,48.0,nan,61.0,47.0,28.0,52.0,38.0,39.0,19.0,62.0,44.0,72.0,32.0,13.0,24.0,4.0,48.0,nan
FA_Mag,nan,1.9786718051063732,nan,1.207807544953901,2.874937858099484,nan,nan,3.3961588009499235,nan,nan,5.410408325675139,nan,8.758766758217835,19.967547113112047,nan,52.98002782640723,1029.8316981382939,4.233705284715454,13.992287053057291,15.99124029908394,3.4912868883263197,20.96462285842489,nan,15.983361627336858,nan,12.944119679618293,8.711512213362129,nan,nan,35.96731920623018,4.147429658593253,141.93815037568206,361.7718240169644,nan,nan,3.461961184379406,3.3567413138818516,4.873120275446287,1.0573156989349914,6.612991690048138,nan,9.364256700615588,15.969272100223145,nan,20.981203925750798,33.98542966741494,39.0175210857521,nan,17.150627938423284,1.754186890202251,2.2363330339204976,4.432477628377376,136.95065759968926,1.3121937435399915,6.564456286442243,18.9847677867454,4.13246537940787,1.0914034269728046,28.970314025992405,113.89794998908977,58.95668093195396,12.993818529109483,4.525787847807086,nan
Wet_Tim,22.0,170.0,152.0,176.0,160.0,60.0,168.0,180.0,125.0,153.0,127.0,167.0,101.0,158.0,186.0,148.0,206.0,126.0,168.0,155.0,155.0,133.0,176.0,145.0,198.0,150.0,163.0,160.0,178.0,83.0,166.0,163.0,204.0,25.0,162.0,115.0,169.0,124.0,138.0,138.0,173.0,161.0,153.0,141.0,181.0,157.0,65.0,189.0,161.0,157.0,154.0,162.0,149.0,144.0,178.0,173.0,144.0,154.0,155.0,185.0,175.0,148.0,144.0,141.0
FA_Dur,nan,4.0,nan,4.0,8.0,nan,nan,5.0,nan,nan,3.0,nan,8.0,4.0,nan,4.0,2.0,3.0,2.0,6.0,6.0,2.0,nan,2.0,nan,3.0,5.0,nan,nan,7.0,4.0,4.0,6.0,nan,nan,2.0,7.0,2.0,5.0,2.0,nan,10.0,4.0,nan,2.0,2.0,3.0,nan,3.0,4.0,5.0,2.0,9.0,4.0,7.0,4.0,4.0,6.0,5.0,3.0,3.0,3.0,6.0,nan
Wet_BFL_Mag_10,1.1,11.6,8.4,13.0,8.0,4.540000000000003,11.3,9.8,3.200000000000001,2.7,3.0,5.0,0.3,6.600000000000001,30.0,12.0,41.0,2.9,20.8,18.0,14.0,8.4,12.8,24.5,18.400000000000002,8.0,3.2300000000000004,29.200000000000006,33.7,7.84,11.0,39.5,49.4,24.0,15.0,23.400000000000002,8.2,10.8,2.74,3.2,17.0,11.4,15.0,3.6,76.8,36.0,25.0,25.0,21.0,16.0,3.29,22.0,18.900000000000002,4.3,48.0,66.4,5.289999999999999,6.49,25.0,40.0,47.0,8.14,11.3,1.8400000000000014
Wet_BFL_Mag_50,4.5,122.0,70.0,128.5,52.0,51.5,75.0,123.0,43.0,56.0,18.5,168.0,41.0,52.0,156.0,122.5,331.0,24.0,198.0,58.0,90.0,65.0,129.0,64.5,146.0,22.0,20.0,123.0,133.5,59.0,94.0,257.0,466.5,37.0,87.5,146.5,38.0,53.0,41.0,49.5,52.5,76.0,101.5,38.0,294.0,136.0,57.5,186.0,99.0,144.0,57.0,121.5,82.5,81.0,156.0,324.0,43.5,59.5,80.5,157.0,214.5,23.0,55.0,13.5
Wet_BFL_Dur,45.0,73.0,100.0,50.0,92.0,182.0,74.0,59.0,103.0,74.0,106.0,81.0,135.0,84.0,59.0,72.0,61.0,89.0,78.0,76.0,99.0,89.0,59.0,96.0,49.0,76.0,78.0,93.0,58.0,173.0,76.0,76.0,58.0,204.0,54.0,128.0,41.0,105.0,59.0,74.0,66.0,55.0,80.0,86.0,89.0,75.0,158.0,77.0,79.0,81.0,70.0,68.0,90.0,69.0,63.0,77.0,70.0,80.0,68.0,67.0,86.0,67.0,64.0,74.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4,1634.4
Peak_Dur_5,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986,1388.4999999999986
Peak_Dur_10,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003,1009.6000000000003
Peak_Dur_20,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_20,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
Peak_20,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005,728.0000000000005
Peak_Dur_50,5.0,29.0,nan,nan,nan,10.0,1.0,24.0,nan,nan,nan,6.0,7.0,nan,8.0,nan,38.0,nan,39.0,nan,nan,nan,18.0,5.0,19.0,nan,nan,35.0,16.0,9.0,nan,23.0,48.0,1.0,nan,14.0,nan,nan,nan,nan,nan,nan,28.0,nan,43.0,9.0,4.0,32.0,nan,2.0,nan,nan,nan,nan,25.0,38.0,nan,nan,1.0,13.0,30.0,1.0,nan,nan
Peak_Fre_50,3.0,1.0,nan,nan,nan,3.0,1.0,2.0,nan,nan,nan,1.0,3.0,nan,3.0,nan,3.0,nan,2.0,nan,nan,nan,2.0,1.0,2.0,nan,nan,4.0,1.0,4.0,nan,4.0,2.0,1.0,nan,6.0,nan,nan,nan,nan,nan,nan,3.0,nan,6.0,2.0,1.0,2.0,nan,1.0,nan,nan,nan,nan,3.0,2.0,nan,nan,1.0,2.0,5.0,1.0,nan,nan
Peak_50,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
Dur_2,4.0,27.0,nan,nan,nan,7.0,1.0,19.0,nan,nan,nan,3.0,2.0,nan,4.0,nan,33.0,nan,37.0,nan,nan,nan,17.0,2.0,15.0,nan,nan,29.0,14.0,6.0,nan,12.0,44.0,1.0,nan,5.0,nan,nan,nan,nan,nan,nan,23.0,nan,35.0,6.0,3.0,31.0,nan,1.0,nan,nan,nan,nan,24.0,31.0,nan,nan,1.0,10.0,22.0,nan,nan,nan
Fre_2,2.0,1.0,nan,nan,nan,3.0,1.0,3.0,nan,nan,nan,1.0,1.0,nan,2.0,nan,4.0,nan,2.0,nan,nan,nan,2.0,1.0,2.0,nan,nan,3.0,1.0,2.0,nan,3.0,2.0,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,3.0,nan,5.0,2.0,1.0,2.0,nan,1.0,nan,nan,nan,nan,2.0,3.0,nan,nan,1.0,1.0,5.0,nan,nan,nan
High_2,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009,388.5400000000009
Dur_5,7.0,46.0,1.0,12.0,5.0,28.0,2.0,48.0,nan,nan,nan,19.0,17.0,nan,28.0,nan,51.0,nan,61.0,4.0,3.0,nan,31.0,23.0,32.0,nan,nan,52.0,27.0,48.0,3.0,45.0,53.0,1.0,nan,42.0,nan,nan,nan,nan,5.0,nan,52.0,nan,64.0,27.0,27.0,46.0,5.0,20.0,15.0,nan,12.0,nan,43.0,48.0,nan,8.0,18.0,35.0,57.0,1.0,nan,nan
Fre_5,3.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,nan,nan,nan,3.0,4.0,nan,5.0,nan,4.0,nan,3.0,1.0,1.0,nan,2.0,2.0,2.0,nan,nan,1.0,3.0,6.0,1.0,4.0,3.0,1.0,nan,4.0,nan,nan,nan,nan,3.0,nan,2.0,nan,3.0,1.0,5.0,3.0,2.0,3.0,3.0,nan,1.0,nan,3.0,2.0,nan,3.0,3.0,4.0,3.0,1.0,nan,nan
High_5,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854,228.84999999999854
Dur_10,17.0,62.0,13.0,33.0,26.0,63.0,28.0,60.0,12.0,6.0,nan,67.0,44.0,11.0,50.0,38.0,62.0,nan,83.0,28.0,29.0,7.0,49.0,40.0,39.0,nan,nan,70.0,44.0,83.0,24.0,70.0,65.0,33.0,19.0,82.0,nan,nan,16.0,9.0,29.0,23.0,69.0,6.0,91.0,56.0,54.0,75.0,30.0,48.0,29.0,34.0,25.0,18.0,68.0,85.0,nan,27.0,35.0,59.0,85.0,15.0,nan,nan
Fre_10,5.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,nan,3.0,4.0,2.0,3.0,4.0,3.0,nan,3.0,4.0,4.0,1.0,1.0,1.0,1.0,nan,nan,3.0,2.0,3.0,2.0,6.0,3.0,6.0,3.0,7.0,nan,nan,2.0,3.0,4.0,3.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,nan,1.0,2.0,3.0,1.0,1.0,nan,nan
