Year,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Wet_BFL_Dur,192.0,79.0,70.0,17.0,141.0,35.0,20.0,119.0,nan,67.0,93.0,90.0,19.0,54.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71.0,86.0,101.0,39.0,110.0,218.0,35.0,45.0,nan,41.0,23.0,64.0,24.0,160.0,61.0,73.0,33.0,17.0,184.0,65.0,22.0,nan,82.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,nan,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993,3569.7999999999993
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
Peak_5,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,nan,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995,3203.9999999999995
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
Peak_10,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,nan,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002,2283.000000000002
Peak_Dur_20,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,nan
Peak_Fre_20,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan
Peak_20,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,nan,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005,1034.4000000000005
Peak_Dur_50,nan,5.0,nan,2.0,nan,20.0,nan,nan,nan,1.0,nan,nan,2.0,4.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,39.0,1.0,3.0,45.0,nan,nan,2.0,nan,7.0,nan,47.0,2.0,nan,3.0,1.0,7.0,11.0,nan,nan,nan,nan,nan
Peak_Fre_50,nan,4.0,nan,1.0,nan,5.0,nan,nan,nan,1.0,nan,nan,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,6.0,1.0,2.0,7.0,nan,nan,2.0,nan,3.0,nan,7.0,1.0,nan,2.0,1.0,2.0,5.0,nan,nan,nan,nan,nan
Peak_50,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,nan,125.0,125.0,125.0,125.0,125.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
Dur_2,nan,10.0,nan,2.0,nan,28.0,nan,nan,nan,4.0,nan,nan,2.0,4.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,46.0,1.0,6.0,57.0,nan,4.0,4.0,nan,8.0,nan,61.0,2.0,nan,5.0,2.0,7.0,17.0,nan,nan,1.0,nan,nan
Fre_2,nan,5.0,nan,1.0,nan,6.0,nan,nan,nan,3.0,nan,nan,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,1.0,3.0,6.0,nan,3.0,2.0,nan,3.0,nan,8.0,1.0,nan,3.0,2.0,2.0,6.0,nan,nan,1.0,nan,nan
High_2,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,nan,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007,92.92000000000007
Dur_5,1.0,25.0,2.0,3.0,nan,63.0,4.0,5.0,nan,19.0,2.0,nan,3.0,31.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,109.0,7.0,14.0,121.0,nan,10.0,11.0,nan,15.0,2.0,109.0,5.0,nan,9.0,10.0,18.0,59.0,nan,nan,2.0,nan,nan
Fre_5,1.0,4.0,1.0,1.0,nan,7.0,2.0,5.0,nan,6.0,1.0,nan,1.0,5.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,5.0,5.0,3.0,3.0,nan,2.0,3.0,nan,4.0,1.0,6.0,2.0,nan,5.0,3.0,4.0,5.0,nan,nan,1.0,nan,nan
High_5,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,nan,31.0,31.0,31.0,31.0,31.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
Dur_10,9.0,58.0,10.0,6.0,4.0,106.0,9.0,10.0,nan,59.0,3.0,3.0,7.0,89.0,132.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,171.0,29.0,41.0,159.0,nan,18.0,28.0,nan,36.0,8.0,154.0,16.0,nan,25.0,24.0,46.0,124.0,1.0,nan,3.0,nan,2.0
Fre_10,4.0,4.0,3.0,1.0,2.0,3.0,4.0,6.0,nan,4.0,2.0,2.0,1.0,3.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,2.0,4.0,3.0,nan,2.0,2.0,nan,4.0,2.0,3.0,5.0,nan,4.0,2.0,5.0,2.0,1.0,nan,1.0,nan,1.0
High_10,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,nan,11.0,11.0,11.0,11.0,11.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Dur_20,78.0,124.0,52.0,31.0,26.0,146.0,25.0,28.0,nan,94.0,6.0,10.0,19.0,144.0,206.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.0,204.0,97.0,112.0,213.0,145.0,58.0,74.0,nan,90.0,14.0,211.0,55.0,nan,65.0,60.0,102.0,176.0,12.0,3.0,5.0,nan,5.0
Fre_20,10.0,1.0,4.0,3.0,5.0,3.0,3.0,6.0,nan,3.0,2.0,3.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,nan,3.0,1.0,4.0,7.0,nan,2.0,3.0,3.0,1.0,6.0,1.0,1.0,nan,2.0
High_20,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,nan,3.2,3.2,3.2,3.2,3.2,3.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
