Year,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Fre_5,nan,1.0,1.0,nan,1.0,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,1.4,1230.0,487.0,824.0,710.0,185.0,735.0,15.0,1520.0,628.0,44.0,115.0,176.0,884.0,131.0,2.0,1.3,3060.0,104.0,578.0,462.0,3400.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1040.0,1760.0,476.0,724.0,1370.0,444.0,2180.0,183.0,909.0,40.2,490.0
SP_Tim,242.0,160.0,206.0,117.0,196.0,132.0,207.0,188.0,155.0,158.0,199.0,132.0,176.0,187.0,193.0,201.0,247.0,159.0,183.0,161.0,175.0,196.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,177.0,189.0,153.0,151.0,158.0,198.0,178.0,200.0,88.0,188.0,135.0
SP_Dur,52.0,28.0,25.0,117.0,20.0,37.0,30.0,32.0,83.0,27.0,11.0,45.0,32.0,40.0,48.0,70.0,62.0,109.0,35.0,74.0,38.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,39.0,18.0,33.0,26.0,19.0,38.0,27.0,26.0,14.0,15.0
SP_ROC,0.16666666666666663,0.0967741935483871,0.07142857142857142,0.08823529411764701,0.1,0.08333333333333333,0.0759493670886076,0.09090909090909098,0.06666666666666667,0.07692307692307693,0.08012820512820512,0.06451612903225812,0.060024009603841535,0.075,0.061249999999999985,0.08064516129032265,0.0869565217391305,0.10389610389610388,0.07043650793650794,0.07407407407407407,0.08012820512820512,0.07868937048503612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07673267326732677,0.07346938775510208,0.09898107714701597,0.05228758169934645,0.09006622516556288,0.12755102040816327,0.054852320675105516,0.0991501416430594,0.1122994652406416,0.1041666666666666,0.08931419457735246
DS_Mag_50,0.0,0.6,0.8500000000000001,0.1,0.2,0.35,0.1,0.0,0.08499999999999999,0.03,0.04,0.055,0.0,0.18,0.09,0.0,0.0,0.0,0.0,0.315,0.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.32,0.0,0.0,0.82,0.16,0.43,0.0,0.0,0.0,0.095
DS_Mag_90,0.5,5.320000000000005,9.8,1.5,6.380000000000007,3.8,7.160000000000002,0.61,5.59,9.580000000000002,4.520000000000001,1.3,6.45,7.470000000000002,2.1,0.019000000000000055,0.0,0.9940000000000003,2.2600000000000025,5.530000000000001,6.600000000000017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.900000000000006,7.395,2.61,2.208000000000001,5.87,8.106000000000002,9.906000000000002,0.78,4.094,0.5240000000000004,2.55
DS_Tim,294.0,188.0,231.0,234.0,216.0,169.0,237.0,220.0,238.0,185.0,210.0,177.0,208.0,227.0,241.0,271.0,309.0,268.0,218.0,235.0,213.0,229.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.0,228.0,171.0,184.0,184.0,217.0,216.0,227.0,114.0,202.0,150.0
DS_Dur_WS,194.0,288.0,234.0,207.0,194.0,246.0,227.0,246.0,222.0,233.0,229.0,228.0,196.0,254.0,246.0,172.0,136.0,194.0,228.0,238.0,229.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,232.0,260.0,281.0,307.0,281.0,223.0,303.0,193.0,390.0,224.0,276.0
