Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
Peak_Dur_2,1.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,10.0,nan,6.0,nan,4.0,46.0,1.0,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2.0,8.0,47.0,nan,1.0,nan,4.0,3.0,2.0,4.0
Peak_Dur_5,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,7.0,nan,nan,nan,nan,nan,nan,nan
Peak_Dur_10,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,1.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,3.0,nan,3.0,nan,2.0,7.0,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,5.0,7.0,nan,1.0,nan,2.0,2.0,2.0,3.0
Peak_Fre_5,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,4.0,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan
SP_Mag,12.0,43.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7,92.0,105.0,12.0,6.2,1.9,108.0,13.0,19.0,5.6,165.0,54.0,19.0,5.4,120.0,2.6,4.0,7.5,2.8,26.0,4.6,6.7,5.2,53.0,38.0,147.0,83.0,34.0,20.0,37.0,31.4,102.0,3.76,57.9
SP_Tim,218.0,219.0,244.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,226.0,178.0,188.0,228.0,199.0,239.0,192.0,224.0,226.0,242.0,197.0,239.0,193.0,250.0,166.0,242.0,246.0,227.0,245.0,181.0,187.0,253.0,234.0,229.0,188.0,121.0,257.0,196.0,205.0,207.0,237.0,221.0,204.0,232.0
SP_Dur,51.0,59.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,104.0,87.0,54.0,51.0,23.0,74.0,59.0,81.0,27.0,67.0,105.0,91.0,17.0,109.0,20.0,28.0,44.0,27.0,89.0,58.0,23.0,40.0,81.0,70.0,113.0,57.0,100.0,64.0,35.0,17.0,52.0,21.0,57.0
SP_ROC,0.12132352941176475,0.0754985754985755,0.1294117647058823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7194805194805195,0.06666666666666667,0.08695652173913032,0.15789473684210517,0.13636363636363646,0.5937500000000001,0.047619047619047596,0.08955223880597023,0.06274509803921567,0.10727969348659,0.04819277108433739,0.05,0.06666666666666667,0.20000000000000004,0.0625,0.41860465116279066,0.1784750944074806,0.14285714285714285,0.2692307692307693,0.08333333333333323,0.12521739130434775,0.12499999999999993,0.171875,0.0625,0.06066176470588235,0.04819976771196283,0.0459830866807611,0.0666666666666667,0.11909090909090915,0.18007202881152468,0.37593984962406024,0.13178294573643418,0.09859154929577459,0.07488856530613539
DS_Mag_50,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.985,0.0,2.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.52,0.0,0.0,0.0,0.0,0.0,0.0
DS_Mag_90,0.0,1.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.3,4.940000000000003,1.8,0.0,0.0,0.0,3.5800000000000014,2.05,2.5,3.5800000000000014,13.0,10.200000000000003,2.7,5.6,1.2,0.0,0.0,0.0,0.5079999999999998,0.53,0.0,0.0,0.0,2.2300000000000013,1.5,4.3,7.28,3.5,2.6,0.0,0.0,0.0,0.0,0.0
DS_Tim,269.0,278.0,271.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.0,282.0,275.0,282.0,250.0,262.0,266.0,283.0,307.0,269.0,264.0,344.0,284.0,267.0,275.0,262.0,274.0,271.0,272.0,270.0,245.0,276.0,274.0,310.0,258.0,234.0,314.0,296.0,269.0,242.0,254.0,273.0,225.0,289.0
DS_Dur_WS,195.0,131.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205.0,164.0,166.0,137.0,168.0,188.0,153.0,176.0,170.0,173.0,209.0,59.0,118.0,217.0,134.0,150.0,152.0,176.0,235.0,221.0,209.0,158.0,182.0,158.0,171.0,228.0,73.0,181.0,165.0,182.0,142.0,167.0,214.0,150.0
