Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
Peak_Dur_2,nan,21.0,1.0,3.0,1.0,1.0,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,17.0,nan,nan,nan,nan,nan,nan,1.0,2.0,12.0,37.0,103.0,8.0,23.0,104.0,6.0,5.0,8.0,nan,2.0,nan,nan,7.0,nan,59.0,nan,12.0,nan,nan,35.0,nan,nan,1.0,nan,5.0,nan,nan
Peak_Dur_5,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,13.0,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,12.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,3.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,4.0,1.0,2.0,1.0,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,1.0,2.0,6.0,8.0,6.0,6.0,6.0,8.0,2.0,3.0,4.0,nan,1.0,nan,nan,2.0,nan,3.0,nan,4.0,nan,nan,5.0,nan,nan,1.0,nan,5.0,nan,nan
Peak_Fre_5,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,2.3,9.4,1.9,5.6,50.0,6.2,1.2,48.0,1.8,2.0,nan,1.0,0.4,3.4,3.2,1.2,4.4,1.0,9.5,2.1,nan,nan,3.5,0.42,1.1,1.7,45.0,44.0,277.0,46.0,20.0,25.0,36.0,8.8,9.1,14.0,3.8,4.1,2.1,2.5,7.7,4.3,85.0,nan,30.0,4.7,3.6,16.0,1.9,2.3,2.1,nan,50.0,nan,nan
SP_Tim,214.0,173.0,161.0,180.0,330.0,128.0,128.0,188.0,144.0,156.0,nan,162.0,172.0,188.0,195.0,137.0,72.0,203.0,165.0,159.0,nan,nan,182.0,164.0,197.0,137.0,324.0,154.0,323.0,150.0,155.0,187.0,159.0,92.0,182.0,171.0,176.0,208.0,136.0,144.0,184.0,183.0,147.0,nan,165.0,168.0,121.0,192.0,190.0,161.0,161.0,nan,327.0,nan,nan
SP_Dur,131.0,82.0,129.0,74.0,26.0,125.0,178.0,63.0,175.0,69.0,nan,105.0,150.0,44.0,34.0,97.0,164.0,140.0,85.0,75.0,nan,nan,45.0,156.0,93.0,89.0,9.0,93.0,10.0,162.0,113.0,26.0,180.0,249.0,90.0,95.0,92.0,65.0,85.0,177.0,79.0,71.0,113.0,nan,98.0,91.0,129.0,90.0,81.0,118.0,108.0,nan,19.0,nan,nan
SP_ROC,0.33333333333333326,0.1250000000000001,0.2222222222222223,0.17028985507246375,0.33333333333333326,0.1833333333333333,0.25000000000000006,0.19999999999999996,0.23611111111111116,0.5,nan,0.19999999999999996,0.5,0.29166666666666663,0.33333333333333326,0.1833333333333333,0.25000000000000006,0.19999999999999996,0.15714285714285714,0.13043478260869565,nan,nan,0.13636363636363635,0.1666666666666666,0.12132352941176472,0.09404481132075479,nan,0.11111111111111108,0.05714285714285704,0.06417295813315035,0.12613636363636374,0.07142857142857134,0.0742710795902286,0.050000000000000044,0.11324786324786329,0.07142857142857141,0.08474576271186429,0.125,0.11437908496732029,0.10000000000000009,0.0954545454545455,0.09232954545454553,0.07609594706368904,nan,0.11111111111111108,0.10454545454545464,0.06896551724137924,0.0851449275362319,0.1538461538461538,0.081081081081081,0.11111111111111106,nan,0.15384615384615385,nan,nan
DS_Mag_50,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.85,0.055,0.35,2.9,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
DS_Mag_90,0.3,0.0,0.0,0.0,0.5,0.1,0.5,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,nan,nan,nan,0.0,0.0,0.0,0.13,0.0,0.12,1.6,2.2,1.1,1.6,3.2,1.3,0.56,0.5120000000000002,0.0,0.0,0.0,0.56,0.0,0.15,nan,nan,0.010000000000000002,0.0,0.8079999999999998,0.0,0.0,0.0,nan,nan,nan,nan,nan
DS_Tim,345.0,255.0,290.0,254.0,356.0,253.0,306.0,251.0,319.0,225.0,nan,267.0,322.0,232.0,229.0,234.0,236.0,343.0,250.0,234.0,nan,nan,227.0,320.0,290.0,226.0,333.0,247.0,333.0,312.0,268.0,213.0,339.0,341.0,272.0,266.0,268.0,273.0,221.0,321.0,263.0,254.0,260.0,nan,263.0,259.0,250.0,282.0,271.0,279.0,269.0,nan,346.0,nan,nan
DS_Dur_WS,100.0,155.0,154.0,165.0,111.0,175.0,213.0,162.0,102.0,nan,nan,141.0,93.0,203.0,183.0,186.0,189.0,121.0,193.0,nan,nan,nan,191.0,140.0,193.0,442.0,127.0,191.0,149.0,60.0,182.0,263.0,76.0,68.0,130.0,149.0,124.0,130.0,188.0,182.0,153.0,195.0,nan,nan,143.0,149.0,235.0,116.0,124.0,147.0,nan,nan,nan,nan,nan
